"","name","author","create_time","introduction","play_count","collect_count","share_count","comment_count","topics","fans","grade","playlists","length_name","english_name","name_language","name_style","name_scene","name_instruments","name_feeling","name_praise","name_location","name_古风","name_BGM","name_经典","name_爵士","name_世界","name_精选","name_节奏","name_女声","name_欧美","name_粤语","name_民谣","name_东方","name_amp","name_中国","name_那些","length_intro","intro_歌单","intro_音乐","intro_歌曲","intro_喜欢","intro_封面","intro_专辑","intro_歌手","intro_风格","intro_quot","intro_amp","intro_更新","intro_旋律","intro_收录","intro_节奏","intro_好听","intro_电音","欧美","流行","华语","电子","ACG","日语","古风","轻音乐","经典","器乐","治愈","兴奋","游戏","独立","另类","影视原声","民族","怀旧","粤语","摇滚","number_songs","number_hot_singers","talent","verification","musician","无","达人","认证","音乐人","log_play_count","cluster"
"98","『跑酷』随身自带电音BGM","云村老司机",1451606400,"<b>介绍：</b>Parkour即跑酷，时下风靡全球的时尚极限运动，以日常生活的环境（多为城市）为运动场所，依靠自身的体能，快速、有效、可靠地驾驭任何已知与未知环境的运动艺术。它也是一种探索人类潜能激发身体与心灵极限的一种哲学。<br>跑酷不仅可以强健体质，使得自身越发敏捷，反应能力更加迅速。一个专业的跑酷训练者可以正确地控制危险，并把它减到最小，当陷入‘火灾’、‘地震’、‘遭遇袭击’、‘车祸’、‘紧急突发事件’等危险中，他的脱险几率将比普通人高出20倍以上。<br>",70163,1703,16,21,"[""欧美"",""运动""]",16742,8,28,13,"是","否","是","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否",237,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",70,11,"是","否","否","否","是","否","否",11.158576385539,1
"99","『配乐』 天龙八部（97）","Mulionsic",1431388800,"<b>介绍：</b>97天龙八部配乐精选 或悲或喜 或哀或痴 那一代的电视剧渲染和萌发多少武侠情结<br>",189158,3628,87,44,"[""影视原声"",""经典"",""华语""]",80,9,39,13,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",53,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","是","否","否","否","否","否","否","是","否","否","否","否",32,0,"否","否","否","是","否","否","否",12.1503379236421,1
"100","『七月十五』中元鬼节 双手奉上诡异古风曲","洛子缘",1440028800,"<b>介绍：</b>中元节，俗称鬼节、七月半，佛教称为盂兰盆节。<br>中元节在农历七月十五日，部分在七月十四日。原是小秋，有若干农作物成熟，民间按例要祀祖，用新米等祭供，向祖先报告秋成。因此每到中元节，家家祭祀祖先，供奉时行礼如仪。七月十五上坟扫墓，祭拜祖先。<br>东汉时道教定下三会五腊日，其中七月七日为道德腊，又是中会即固定的道民到治所接受考校的日子。七月的这一祭祖日期后来随着道教将中元地官的生日和相应祭祀日期定于七月十五日，而固定于这一天。<br><br>传说该日地府放出全部鬼魂，民间普遍进行祭祀鬼魂的活动。凡有新丧的人家，例要上新坟，而一般在地方上都要祭孤魂野鬼，所以，它整个儿是以祀鬼为中心的节日，系中国民间最大的祭祀节日之一。<br>",198854,4981,143,279,"[""古风"",""民族""]",339,8,44,20,"否","否","是","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否",327,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","是","否","否","否",37,0,"否","否","否","是","否","否","否",12.2003261660986,1
"101","『清新纯音』倾听舒适旋律，静享美好时光","Only_简单",1482624000,"<b>介绍：</b>纯音系列第④弹『清新纯音』<br><br>精选30首清新纯音，倾听舒适旋律，静享美好时光。<br><br>戴上耳机，感受清新的旋律带给你们的享受吧，歌曲我一如既往的排序好，希望你们会喜欢~<br>",33548,767,12,8,"[""New Age"",""轻音乐"",""清新""]",12769,8,24,19,"否","否","是","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",108,"否","否","是","是","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否",30,0,"是","否","否","否","是","否","否",10.4207325281043,1
"102","『日式电音』强节奏音游の燃らない","田二奇",1481328000,"<b>介绍：</b>音游最吸引人的除了它那令手指痛不欲生的操作，还有令人痴迷的音乐。<br><br>关于本歌单，先说明几点<br>1：本歌单面向所有听众，所以就算不打音游，也可以把它当作一般电子音乐歌单看待。<br>2：必须符合 电子音乐，纯音乐，音游音乐以上三点才会加入本歌单。<br>3：本歌单的歌曲均为精选，不存在粗制滥造，有些歌曲仅是前奏太长，希望不要错过。<br>4：少打音游多读书！<br><br>既然是音游歌单，那就少不了游戏推荐，下面开始推荐环节<br>首先是手机游戏:<br>Demmo（古树旋律）和Cytus这两款入门级别的就不多说了<br>Andjuist Extend 这个是安卓版的Jubeat（乐动魔方），Jubeat在电子游戏厅是比较出名的，如果玩音游的话，这款一定不能错过。<br>Dynamix<br>osu！droid 安卓版的osu！<br>然后是一款网页游戏（强力推荐）<br>BeatStage 你没看错，是一款网页游戏，只要装了个Flash就能玩，通过控制DF空格JK来获取得分，歌曲很多而且每天都有更新。<br>然后是街机游戏<br>街机游戏能不能玩到这得看缘分，很多电子游戏厅并没有引入音游游戏，前几天去了好几个游戏厅，也只是找到一个乐动魔方，虽然很多都有在PC上的模拟器，但玩起来总没街机的味道。<br>JUBEAT（乐动魔方）<br>太鼓达人<br>IIDX（狂热节拍）<br>Sound Voltex<br>PS（PlayStation）系列的游戏机<br>初音未来歌姬计划<br>P4D<br>PC端的<br>osu!<br>DJ MAX<br><br>额……如果有发现好的我会继续补上的<br><br>最后再说一句：骚年，少打音游多读书啊！<br>",73313,1936,12,21,"[""电子"",""游戏"",""ACG""]",34,8,16,16,"否","否","是","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否",753,"是","是","是","否","否","否","否","否","否","否","是","是","否","否","否","否","否","否","否","是","是","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否",716,27,"否","否","否","是","否","否","否",11.2024932254919,1
"103","『日系』触手可及的距离，无法传达的爱恋","四月晓尘",1465430400,"<b>介绍：</b>我撒了一个谎。 “宫园 薰 喜欢 渡 亮太”这个谎。<br>这个谎言，将你...有马公生君，带到了我的面前。<br>我是否住进某个人的心里了呢？<br>我是否住进你的心里了呢？<br>就算是须臾片刻也好，你是否会想起我呢？<br>我可不允许你记忆清零哦。<br>别忘了我啊。<br>约好了哦。<br>果然，是你真的太好了。<br>传达到了吗，传达到了就好了。<br><br>——《四月是你的谎言》宫园薰<br><br>即使是场终成奢望的爱恋<br><br>是否也有映在镜中的一天<br><br>在能够看见隐约的曙光之前<br><br>这场爱恋如今依然寸步难行<br><br>触手可及的距离，无法传达的爱恋<br><br>封面百度@雨落那哀伤<br>",340975,10929,79,249,"[""日语"",""ACG"",""伤感""]",8109,9,77,19,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",334,"否","否","否","是","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否",33,1,"是","否","否","否","是","否","否",12.7395644397951,1
"104","『日系』想要告诉你?这份无法忘却的思念","小e酱紫",1469836800,"<b>介绍：</b>本单精选50首日系治愈小情调，节奏舒缓柔美，词曲触泪愈心。<br>歌单寄语：<br>和你相遇 与你相恋 <br>那些有哭有笑的日子 那张印证我们幸福一刻的合照<br>我还记得 我还留存着<br>我曾以为能够与你牵手相恋到将来 能够陪你到永远<br>当我们尝到温柔的味道 却渐渐向着寂寞的彼岸走去<br>无法黏合的记忆碎片 却抑制不了我心中的思念<br>即使你已转身离去 即使彼此不再相恋 <br>感谢和你的相遇 感谢与你的邂逅<br>现在 想要告诉你 这份无法忘却的思念 <br><br>封面：《目隐都市的演绎者》/《阳炎project》Marry&amp;Seto<br>",313684,13841,99,154,"[""日语"",""治愈"",""思念""]",13179,8,37,19,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",297,"是","否","否","否","是","否","否","否","否","是","否","否","否","是","否","否","否","否","否","否","否","是","否","否","否","否","是","否","否","否","否","否","否","否","否","否",45,0,"是","否","否","否","是","否","否",12.6561413887339,1
"105","『日系/感动』触动心灵的灵魂之音!","梦璃幽心",1445126400,"<b>介绍：</b>把那些触动我心灵的声音寻找出来！不定时更新中，回忆的一瞬间!每听一次都会忍不住心中的情感!铭记感动于心，愿时间永恒!<br><br>1~36『日系』——感动<br>37~73『纯音』——触动<br>",28835,909,12,15,"[""日语"",""轻音乐"",""ACG""]",7579,7,33,17,"否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",109,"否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","是","是","否","是","否","否","否","否","否","否","否","否","否","否","否","否",72,5,"是","否","否","否","是","否","否",10.2693452060495,1
"106","『蹂躏双耳』古风女神们的逗比模式~","京芷译",1439337600,"<b>介绍：</b>女神秒变女神经~·此单又名——鬼畜歌曲之女神篇<br>",61537,2159,35,47,"[""另类/独立"",""古风"",""网络歌曲""]",9214,9,216,17,"否","否","是","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否",37,"否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","是","是","否","否","否","否","否",46,0,"是","否","否","否","是","否","否",11.0273938989065,1
"107","『时空之旅』一首曲目，一次穿梭，一个时空","Viewss",1471996800,"<b>介绍：</b>?<br>一曲终毕，仰望那漫漫星河，寥落的碎星点缀，夜已经深了，心中却满怀着畅意。<br><br>薯片我要说←<br>最近不知道为什么沉迷于电子无法自拔，因此这次歌单是电子纯音乐为主题。但是这种电子音乐，是在安静和活跃之间跳跃的。与世隔绝，独自在另一个时空遨游，仰望那漫漫星河。寂静，辽阔，孤独，渺小。<br>☆建议随机播放哦~~<br>",312986,6806,94,67,"[""电子"",""流行"",""轻音乐""]",5811,8,25,20,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",179,"是","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","是","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否",52,0,"是","否","否","否","是","否","否",12.6539137400874,1
"108","『守望先锋』原声 同人 混音 电子 合集","云村老司机",1476489600,"<b>介绍：</b>集守望先锋好听原声音乐与同人混音作品。屁股玩家必听。<br>",185999,5014,37,42,"[""电子"",""游戏""]",16742,8,28,20,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",40,"否","是","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","是","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否",29,0,"是","否","否","否","是","否","否",12.1334965763368,1
